sentences,labels
"['We', 'report', 'two', 'cases', 'of', 'neutropenia', 'following', 'captopril', 'use', 'in', 'cardiac', 'patients', 'with', 'trisomy', '21', '.']","['O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Can', 'magnesium', 'sulfate', 'therapy', 'impact', 'lactogenesis', '?']","['O', 'B-drug', 'I-drug', 'O', 'O', 'B-effect', 'O']"
"['No', 'explanation', 'for', 'this', 'delay', 'was', 'found', ',', 'other', 'than', 'the', 'possibility', 'that', 'magnesium', 'sulfate', 'treatment', 'impeded', 'lactogenesis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'B-effect', 'I-effect', 'O']"
"['Four', 'days', 'after', 'the', 'initial', 'injection', 'of', '3.6', 'mg', 'of', 'goserelin', 'acetate', ',', 'severe', 'dyspnea', 'developed', 'due', 'to', 'worsening', 'pleuritis', 'carcinomatosa', ',', 'which', 'was', 'considered', 'as', 'a', 'flare-up', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['Four', 'days', 'after', 'the', 'initial', 'injection', 'of', '3.6', 'mg', 'of', 'goserelin', 'acetate', ',', 'severe', 'dyspnea', 'developed', 'due', 'to', 'worsening', 'pleuritis', 'carcinomatosa', ',', 'which', 'was', 'considered', 'as', 'a', 'flare-up', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Four', 'days', 'after', 'the', 'initial', 'injection', 'of', '3.6', 'mg', 'of', 'goserelin', 'acetate', ',', 'severe', 'dyspnea', 'developed', 'due', 'to', 'worsening', 'pleuritis', 'carcinomatosa', ',', 'which', 'was', 'considered', 'as', 'a', 'flare-up', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Imidaz', 'oline', '</END_NER:drug>', 'intoxication', 'due', 'to', 'overdose', 'or', 'accidental', 'ingestion', 'but', 'also', 'after', 'normal', 'therapeutic', 'usage', 'is', 'frequent', 'in', 'children', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Imidaz', 'oline', '</END_NER:drug>', 'intoxication', 'in', 'children', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cerebrovascular', 'complications', 'of', 'L-asparaginase', 'therapy', 'in', 'children', 'with', 'leukemia', ':', 'aphasia', 'and', 'other', 'neuropsychological', 'deficits', '.']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O']"
"['Cerebrovascular', 'complications', 'of', 'L-asparaginase', 'therapy', 'in', 'children', 'with', 'leukemia', ':', 'aphasia', 'and', 'other', 'neuropsychological', 'deficits', '.']","['B-effect', 'I-effect', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cerebrovascular', 'complications', 'of', 'L-asparaginase', 'therapy', 'in', 'children', 'with', 'leukemia', ':', 'aphasia', 'and', 'other', 'neuropsychological', 'deficits', '.']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O']"
"['Children', 'with', 'acute', 'lymphoblastic', 'leukemia', '(', 'ALL', '),', 'treated', 'with', 'L-asparaginase', 'are', 'at', 'risk', 'for', 'cerebral', 'thrombosis', 'or', 'hemorrhage', 'because', 'of', 'coagulation', 'protein', 'deficiencies', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Children', 'with', 'acute', 'lymphoblastic', 'leukemia', '(', 'ALL', '),', 'treated', 'with', 'L-asparaginase', 'are', 'at', 'risk', 'for', 'cerebral', 'thrombosis', 'or', 'hemorrhage', 'because', 'of', 'coagulation', 'protein', 'deficiencies', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'O']"
"['Children', 'with', 'acute', 'lymphoblastic', 'leukemia', '(', 'ALL', '),', 'treated', 'with', 'L-asparaginase', 'are', 'at', 'risk', 'for', 'cerebral', 'thrombosis', 'or', 'hemorrhage', 'because', 'of', 'coagulation', 'protein', 'deficiencies', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Myoclonus', 'and', 'seizures', 'disappeared', 'after', 'discontinuation', 'of', 'L-dopa', 'and', 'the', 'introduction', 'of', 'valproate', 'sodium', '(', 'VPA', ').']","['B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Myoclonus', 'and', 'seizures', 'disappeared', 'after', 'discontinuation', 'of', 'L-dopa', 'and', 'the', 'introduction', 'of', 'valproate', 'sodium', '(', 'VPA', ').']","['O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Myoclonus', 'and', 'seizures', 'in', 'a', 'patient', 'with', 'parkinsonism', ':', 'induction', 'by', 'levodopa', 'and', 'its', 'confirmation', 'on', 'SEPs', '.']","['B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Myoclonus', 'and', 'seizures', 'in', 'a', 'patient', 'with', 'parkinsonism', ':', 'induction', 'by', 'levodopa', 'and', 'its', 'confirmation', 'on', 'SEPs', '.']","['O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Myoclonus', 'was', 'induced', 'and', 'enhanced', 'by', 'L-dopa', ',', 'developing', 'into', 'generalized', 'seizures', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O']"
"['Myoclonus', 'was', 'induced', 'and', 'enhanced', 'by', 'L-dopa', ',', 'developing', 'into', 'generalized', 'seizures', '.']","['B-effect', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'described', 'the', 'occurrence', 'of', 'L-dopa', '-', 'induced', 'myoclonus', 'and', 'seizures', 'in', 'a', 'case', 'of', 'parkinsonism', 'with', 'its', 'SEPs', 'findings', '.']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'described', 'the', 'occurrence', 'of', 'L-dopa', '-', 'induced', 'myoclonus', 'and', 'seizures', 'in', 'a', 'case', 'of', 'parkinsonism', 'with', 'its', 'SEPs', 'findings', '.']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Unintended', 'exposure', 'to', 'acyclovir', 'early', 'in', 'pregnancy', ',', 'which', 'is', 'not', 'uncommon', ',', 'may', 'cause', 'excessive', 'maternal', 'and', 'physician', 'anxiety', '.']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'I-effect', 'I-effect', 'O']"
"['A', 'severe', 'form', 'of', 'exophthalmos', 'resulting', 'from', 'lithium', 'therapy', 'has', 'not', 'been', 'described', 'in', 'the', 'literature', '.']","['O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Lithium', 'therapy', 'was', 'discontinued', 'because', 'of', 'poor', 'compliance', 'to', 'the', 'medication', 'and', 'intolerable', 'polyuria', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['Regression', 'of', 'thyrotoxic', 'ophthalmopathy', 'following', 'lithium', 'withdrawal', '.']","['O', 'O', 'B-effect', 'I-effect', 'O', 'B-drug', 'O', 'O']"
"['The', 'case', 'of', 'a', 'bipolar', 'patient', 'who', 'developed', 'thyrotoxicosis', 'with', 'severe', 'exophthalmos', 'while', 'on', 'lithium', 'therapy', 'is', 'described', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O']"
"['The', 'case', 'of', 'a', 'bipolar', 'patient', 'who', 'developed', 'thyrotoxicosis', 'with', 'severe', 'exophthalmos', 'while', 'on', 'lithium', 'therapy', 'is', 'described', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O']"
"['The', 'exophthalmos', 'improved', 'dramatically', 'within', '72', 'hours', 'of', 'the', 'withdrawal', 'of', 'lithium', '.']","['O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Severe', 'abdominal', 'pain', 'in', 'low', 'dosage', 'clofazimine', '.']","['O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'B-drug', 'O']"
"['We', 'describe', 'a', '41', 'yr', 'old', 'leprosy', 'patient', 'treated', 'for', '10', 'yrs', 'with', 'clofazimine', 'who', 'underwent', 'laparotomy', 'for', 'severe', 'abdominal', 'pain', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O']"
"['Amphotericin', 'B', 'overdose', 'in', 'pediatric', 'patients', 'with', 'associated', 'cardiac', 'arrest', '.']","['B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O']"
"['CONCLUSIONS', ':', 'Amphotericin', 'B', 'overdose', 'can', 'be', 'fatal', 'in', 'children', 'and', 'infants', '.']","['O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O']"
"['Hydrocortisone', 'may', 'decrease', 'the', 'incidence', 'of', 'mortality', 'associated', 'with', 'cardiac', 'arrhythmias', 'in', 'children', 'receiving', 'amphotericin', 'B', 'overdoses', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O']"
"['Hydrocortisone', 'may', 'decrease', 'the', 'incidence', 'of', 'mortality', 'associated', 'with', 'cardiac', 'arrhythmias', 'in', 'children', 'receiving', 'amphotericin', 'B', 'overdoses', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O']"
"['INTERVENTIONS', 'AND', 'RESULTS', ':', 'Cardiac', 'complications', 'were', 'observed', 'in', 'five', 'pediatric', 'patients', 'who', 'received', 'between', '4.6', 'and', '40.8', 'mg/kg/d', 'of', 'amphotericin', 'B', '.']","['O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O']"
"['OBJECTIVE', ':', 'To', 'report', 'the', 'first', 'five', 'cases', 'of', 'amphotericin', 'B', 'overdose', 'with', 'secondary', 'cardiac', 'complications', 'in', 'a', 'pediatric', 'population', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O']"
"['Hypertension', 'develops', 'in', 'most', 'patients', 'after', 'transplantation', 'when', 'immunosuppression', 'is', 'based', 'on', 'cyclosporine', 'and', 'prednisone', '.']","['B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
"['Hypertension', 'develops', 'in', 'most', 'patients', 'after', 'transplantation', 'when', 'immunosuppression', 'is', 'based', 'on', 'cyclosporine', 'and', 'prednisone', '.']","['B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Sudden', 'death', 'in', 'an', 'infant', 'from', 'methemoglobinemia', 'after', 'administration', 'of', '""', 'sweet', 'spirits', 'of', 'nitre', '"".']","['B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'I-drug', 'O']"
"['The', 'administration', 'of', '""', 'sweet', 'spirits', 'of', 'nitre', '""', '(', '4%', 'ethyl', 'nitrite', 'CH3CH2ONO', 'in', '70%', 'ethyl', 'alcohol', ')', 'was', 'followed', 'by', 'acute', 'methemoglobinemia', 'and', 'severe', 'anoxic', 'metabolic', 'acidosis', 'in', 'infant', 'twins', ',', 'Methylene', 'blue', 'administration', 'reversed', 'methemoglobinemia', 'in', 'both', ',', 'but', 'one', 'twin', 'died', 'from', 'the', 'consequences', 'of', 'hypoxemia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'administration', 'of', '""', 'sweet', 'spirits', 'of', 'nitre', '""', '(', '4%', 'ethyl', 'nitrite', 'CH3CH2ONO', 'in', '70%', 'ethyl', 'alcohol', ')', 'was', 'followed', 'by', 'acute', 'methemoglobinemia', 'and', 'severe', 'anoxic', 'metabolic', 'acidosis', 'in', 'infant', 'twins', ',', 'Methylene', 'blue', 'administration', 'reversed', 'methemoglobinemia', 'in', 'both', ',', 'but', 'one', 'twin', 'died', 'from', 'the', 'consequences', 'of', 'hypoxemia', '.']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'administration', 'of', '""', 'sweet', 'spirits', 'of', 'nitre', '""', '(', '4%', 'ethyl', 'nitrite', 'CH3CH2ONO', 'in', '70%', 'ethyl', 'alcohol', ')', 'was', 'followed', 'by', 'acute', 'methemoglobinemia', 'and', 'severe', 'anoxic', 'metabolic', 'acidosis', 'in', 'infant', 'twins', ',', 'Methylene', 'blue', 'administration', 'reversed', 'methemoglobinemia', 'in', 'both', ',', 'but', 'one', 'twin', 'died', 'from', 'the', 'consequences', 'of', 'hypoxemia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'administration', 'of', '""', 'sweet', 'spirits', 'of', 'nitre', '""', '(', '4%', 'ethyl', 'nitrite', 'CH3CH2ONO', 'in', '70%', 'ethyl', 'alcohol', ')', 'was', 'followed', 'by', 'acute', 'methemoglobinemia', 'and', 'severe', 'anoxic', 'metabolic', 'acidosis', 'in', 'infant', 'twins', ',', 'Methylene', 'blue', 'administration', 'reversed', 'methemoglobinemia', 'in', 'both', ',', 'but', 'one', 'twin', 'died', 'from', 'the', 'consequences', 'of', 'hypoxemia', '.']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'administration', 'of', '""', 'sweet', 'spirits', 'of', 'nitre', '""', '(', '4%', 'ethyl', 'nitrite', 'CH3CH2ONO', 'in', '70%', 'ethyl', 'alcohol', ')', 'was', 'followed', 'by', 'acute', 'methemoglobinemia', 'and', 'severe', 'anoxic', 'metabolic', 'acidosis', 'in', 'infant', 'twins', ',', 'Methylene', 'blue', 'administration', 'reversed', 'methemoglobinemia', 'in', 'both', ',', 'but', 'one', 'twin', 'died', 'from', 'the', 'consequences', 'of', 'hypoxemia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['The', 'administration', 'of', '""', 'sweet', 'spirits', 'of', 'nitre', '""', '(', '4%', 'ethyl', 'nitrite', 'CH3CH2ONO', 'in', '70%', 'ethyl', 'alcohol', ')', 'was', 'followed', 'by', 'acute', 'methemoglobinemia', 'and', 'severe', 'anoxic', 'metabolic', 'acidosis', 'in', 'infant', 'twins', ',', 'Methylene', 'blue', 'administration', 'reversed', 'methemoglobinemia', 'in', 'both', ',', 'but', 'one', 'twin', 'died', 'from', 'the', 'consequences', 'of', 'hypoxemia', '.']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O']"
"['The', 'administration', 'of', '""', 'sweet', 'spirits', 'of', 'nitre', '""', '(', '4%', 'ethyl', 'nitrite', 'CH3CH2ONO', 'in', '70%', 'ethyl', 'alcohol', ')', 'was', 'followed', 'by', 'acute', 'methemoglobinemia', 'and', 'severe', 'anoxic', 'metabolic', 'acidosis', 'in', 'infant', 'twins', ',', 'Methylene', 'blue', 'administration', 'reversed', 'methemoglobinemia', 'in', 'both', ',', 'but', 'one', 'twin', 'died', 'from', 'the', 'consequences', 'of', 'hypoxemia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'administration', 'of', '""', 'sweet', 'spirits', 'of', 'nitre', '""', '(', '4%', 'ethyl', 'nitrite', 'CH3CH2ONO', 'in', '70%', 'ethyl', 'alcohol', ')', 'was', 'followed', 'by', 'acute', 'methemoglobinemia', 'and', 'severe', 'anoxic', 'metabolic', 'acidosis', 'in', 'infant', 'twins', ',', 'Methylene', 'blue', 'administration', 'reversed', 'methemoglobinemia', 'in', 'both', ',', 'but', 'one', 'twin', 'died', 'from', 'the', 'consequences', 'of', 'hypoxemia', '.']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hepatotoxic', 'effects', 'in', 'a', 'child', 'receiving', 'valproate', 'and', 'carnitine', '.']","['B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Hepatotoxic', 'effects', 'in', 'a', 'child', 'receiving', 'valproate', 'and', 'carnitine', '.']","['B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
"['L-Carnitine', 'supplementation', 'has', 'been', 'recommended', 'to', 'prevent', 'the', 'fatal', 'hepatotoxic', 'effects', 'associated', 'with', 'valproic', 'acid', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'O', 'O', 'B-drug', 'I-drug', 'O']"
"['We', 'report', 'on', 'a', 'child', 'with', 'fatal', 'valproate', '-', 'related', 'hepatotoxic', 'effects', 'despite', 'this', 'supplementation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'report', 'on', 'a', 'child', 'with', 'fatal', 'valproate', '-', 'related', 'hepatotoxic', 'effects', 'despite', 'this', 'supplementation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O']"
"['A', 'case', 'is', 'reported', 'of', 'a', '40', 'year', 'old', 'woman', 'treated', 'with', 'intraventricular', 'IL-2', 'for', 'leptomeningeal', 'disease', 'who', 'developed', 'progressive', 'cognitive', 'dysfunction', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O']"
"['Delayed', 'neurotoxicity', 'of', 'intraventricular', 'interleukin-2', ':', 'a', 'case', 'report', '.']","['O', 'B-effect', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O']"
"['The', 'potential', 'for', 'progressive', 'brain', 'injury', 'and', 'subsequent', 'disability', 'related', 'to', 'intraventricular', 'IL-2', 'therapy', 'is', 'discussed', '.']","['O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O']"
"['The', 'potential', 'for', 'progressive', 'brain', 'injury', 'and', 'subsequent', 'disability', 'related', 'to', 'intraventricular', 'IL-2', 'therapy', 'is', 'discussed', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O']"
"['Albeit', 'rare', 'among', 'Western', 'patients', ',', 'such', 'lithium', '-', 'associated', 'thyroid', 'dysfunctions', 'appeared', 'to', 'be', 'more', 'likely', 'to', 'occur', 'in', 'Hong', 'Kong', 'Chinese', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Four', 'Chinese', 'female', 'patients', 'who', 'suffered', 'from', 'manic-depressive', 'disorder', 'and', 'underlying', 'autoimmune', 'thyroiditis', 'developed', 'transient', 'episodes', 'of', 'thyrotoxicosis', 'during', 'maintenance', 'lithium', 'therapy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'B-drug', 'O', 'O']"
"['Lithium', '-', 'associated', 'transient', 'thyrotoxicosis', 'in', '4', 'Chinese', 'women', 'with', 'autoimmune', 'thyroiditis', '.']","['B-drug', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['They', 'seemed', 'to', 'involve', 'multiple', 'aetiological', 'factors', ',', 'such', 'as', 'autoimmune', 'thyroid', 'disease', ',', 'the', 'toxic', 'and', 'immunomodulatory', 'roles', 'of', 'lithium', 'and', 'perhaps', 'genetic', 'and', 'dietary', 'factors', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'I-effect', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Although', 'retinoic', 'acid', 'is', 'well', 'tolerated', 'by', 'the', 'majority', 'of', 'patients', 'with', 'this', 'disease', ',', 'a', 'potentially', 'fatal', 'complication', 'of', 'this', 'kind', 'of', 'treatment', 'has', 'been', 'reported', ':', '""', 'the', 'retinoic', 'acid', 'syndrome', '"".']","['O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O']"
"['Although', 'retinoic', 'acid', 'is', 'well', 'tolerated', 'by', 'the', 'majority', 'of', 'patients', 'with', 'this', 'disease', ',', 'a', 'potentially', 'fatal', 'complication', 'of', 'this', 'kind', 'of', 'treatment', 'has', 'been', 'reported', ':', '""', 'the', 'reti', 'noic', 'acid', '</END_NER:drug>', 'syndrome', '"".']","['O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O']"
